SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Area_ha
40500,4,4,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,313.6762383,"6,129.55",0.6129554
40501,3,3,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,341.5599481,"7,231.29",0.7231286
40502,1,1,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,320.4091275,"6,399.14",0.6399141
40503,2,2,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,309.9679562,"5,983.30",0.5983299
40504,3,3,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,325.7151961,"6,526.72",0.6526721
40505,2,2,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,323.0161666,"6,393.31",0.6393309
40506,0,0,0,5,5,15,15,1,3,3,1,1,0,0,0,0,0,0,0,0,20100322,312.8909072,"6,079.54",0.6079535
40507,0,0,0,6,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100322,385.727456,"8,828.00",0.8828003
40508,1,1,0,5,5,20,20,1,3,2,1,2,0,0,0,0,0,0,0,0,20100322,617.3426302,"23,236.70",2.3236704
40509,4,3,1,5,5,20,20,1,3,2,1,2,0,0,0,0,0,0,0,0,20100322,593.5238076,"21,058.68",2.1058681
40510,3,3,0,5,5,20,20,1,3,2,1,2,0,0,0,0,0,0,0,0,20100322,578.5932176,"20,154.39",2.0154393
40511,1,1,0,5,5,20,20,1,3,2,1,2,0,0,0,0,0,0,0,0,20100322,590.9042879,"21,537.71",2.1537714
40512,5,2,3,5,5,20,20,1,3,2,1,2,0,0,0,0,1,0,0,0,20100322,585.4733772,"20,921.55",2.0921547
40513,3,0,3,5,5,20,20,1,3,2,1,2,0,0,0,0,1,0,0,0,20100322,550.7304608,"18,184.48",1.8184478
40514,0,0,0,3,5,20,20,1,3,2,1,2,0,0,0,0,0,0,0,0,20100322,498.4096285,"14,271.06",1.4271058
40515,1,0,1,5,5,20,20,2,4,2,1,2,0,0,0,0,0,0,0,0,20100322,614.4865203,"23,562.73",2.3562732
40516,0,0,0,3,3,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20100322,191.5035097,"2,258.55",0.2258546
40517,2,2,0,7,5,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20100322,664.2463773,"27,403.79",2.7403793
40518,2,2,0,5,5,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20100322,548.0202273,"18,539.60",1.8539599
40519,1,1,0,5,5,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20100322,553.8174394,"18,929.40",1.8929402
40520,1,0,1,7,5,20,20,2,5,3,2,2,1,0,0,0,0,0,0,0,20100322,619.7670219,"23,992.12",2.3992124
40521,0,0,0,5,5,20,20,2,5,3,2,2,0,0,0,0,0,0,0,0,20100322,536.9761969,"17,859.29",1.7859286
40522,0,0,0,5,5,20,20,2,5,3,2,2,0,0,0,0,0,0,0,0,20100322,556.5110414,"19,265.14",1.9265137
40523,2,2,0,5,5,20,20,2,5,3,2,2,0,0,0,0,0,0,0,0,20100322,580.7110453,"21,057.90",2.1057901
40524,6,5,1,5,5,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20100322,551.9617162,"19,004.74",1.9004736
40525,1,1,0,5,5,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20100322,484.3641279,"13,787.44",1.3787435
40526,0,0,0,3,3,20,20,1,3,3,1,2,0,0,0,0,0,0,0,0,20100322,358.8149355,"7,740.51",0.7740506
40527,4,4,0,5,5,20,20,2,5,3,1,2,0,0,0,0,0,0,0,0,20100322,475.6503054,"14,015.45",1.4015448
40528,0,0,0,5,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,457.1256612,"12,928.75",1.2928746
40529,0,0,0,5,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,492.0421459,"14,057.51",1.405751
40530,1,0,1,5,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,534.8308186,"15,384.09",1.538409
40531,2,1,1,5,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,661.7503332,"26,514.28",2.651428
40532,0,0,0,5,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,641.2293762,"24,621.38",2.4621382
40533,2,2,0,6,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,694.586204,"29,814.50",2.9814496
40534,13,13,0,5,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,552.5858565,"19,043.03",1.9043031
40535,8,7,1,5,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,506.7753084,"15,961.15",1.5961149
40536,5,4,1,5,5,20,20,2,5,2,1,2,0,0,0,0,1,0,0,0,20100322,523.5191995,"16,514.51",1.6514506
40537,0,0,0,5,2,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,458.9576612,"12,792.70",1.2792702
40538,3,3,0,4,5,20,20,2,5,2,1,2,0,0,0,0,0,0,0,0,20100322,418.8600042,"10,101.93",1.0101933
40539,5,5,0,5,5,15,15,2,7,4,1,1,0,0,0,0,0,0,0,0,20100322,380.1844912,"9,029.71",0.9029709
40540,4,4,0,5,5,15,15,2,7,4,1,1,0,0,0,0,0,0,0,0,20100322,325.3414949,"6,558.08",0.6558082
40541,3,3,0,5,5,15,15,2,7,4,1,1,0,0,0,0,0,0,0,0,20100322,313.8923689,"6,116.66",0.6116661
40542,4,4,0,5,5,15,15,2,7,4,1,1,0,0,0,0,0,0,0,0,20100322,319.0284266,"6,067.22",0.6067219
40543,7,6,1,5,5,15,15,2,7,4,1,1,1,0,0,0,0,0,0,0,20100322,326.2265724,"6,473.79",0.6473794
40544,1,1,0,5,5,15,15,2,7,4,1,1,0,0,0,0,0,0,0,0,20100322,360.413435,"8,072.99",0.8072985
40545,2,2,0,5,5,15,15,1,2,5,1,1,0,0,0,0,0,0,0,0,20100324,296.0856958,"5,358.13",0.535813
40546,3,3,0,5,5,15,15,1,2,5,1,1,0,0,0,0,0,0,0,0,20100324,302.9500244,"5,719.00",0.5718997
40547,3,3,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,309.3753085,"5,911.86",0.591186
40548,5,5,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,315.3673561,"6,198.71",0.6198707
40549,8,8,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,329.0557029,"6,746.09",0.6746094
40550,5,5,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,296.6776474,"5,444.36",0.5444359
40551,5,3,2,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,298.1780273,"5,534.73",0.553473
40552,3,3,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,304.5504288,"5,681.54",0.5681537
40553,4,4,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,307.1989522,"5,887.43",0.5887435
40554,5,5,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,335.1148429,"6,921.26",0.6921264
40555,7,7,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,301.2934221,"5,667.72",0.5667719
40556,11,11,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,321.1267922,"6,435.85",0.6435853
40557,7,7,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,306.2577753,"5,840.92",0.5840915
40558,6,5,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,335.3254004,"7,010.55",0.7010545
40559,8,8,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,327.8267016,"6,760.67",0.6760666
40560,8,8,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,323.4115875,"6,502.56",0.6502556
40561,2,2,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,339.9661437,"7,152.03",0.7152033
40562,14,13,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,364.2956674,"8,166.96",0.8166961
40563,18,18,0,5,5,15,15,1,1,5,1,1,0,0,0,0,2,0,0,0,20100324,368.2464484,"8,338.67",0.8338672
40564,13,11,2,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,399.7090338,"9,504.17",0.950417
40565,10,10,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,365.9403987,"8,003.27",0.8003271
40566,12,12,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,367.8295019,"8,311.16",0.8311156
40567,10,10,0,5,5,15,15,1,1,5,1,1,0,0,0,0,3,0,0,0,20100324,363.1045629,"8,021.85",0.8021848
40568,12,11,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,362.1214392,"8,147.79",0.8147788
40569,11,11,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,354.6213485,"7,816.55",0.7816553
40570,15,15,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,349.1770571,"7,472.60",0.7472603
40571,14,13,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,359.6578523,"7,810.26",0.781026
40572,5,5,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,365.2410901,"8,266.45",0.8266445
40573,14,14,0,7,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,423.9341941,"10,861.01",1.0861009
40574,2,2,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,324.7924387,"6,657.90",0.6657898
40575,7,7,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,329.3741362,"6,765.11",0.6765106
40576,5,4,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,328.9397279,"6,735.83",0.6735832
40577,15,15,0,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100324,339.3912008,"7,153.57",0.7153565
40578,26,20,6,5,5,15,15,1,3,4,1,1,0,0,0,0,0,0,0,0,20100324,341.7734893,"7,152.72",0.715272
40579,14,14,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,352.2226132,"7,649.57",0.7649568
40580,9,8,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,342.1231115,"7,362.55",0.7362553
40581,8,8,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,329.5712017,"6,703.21",0.6703213
40582,11,11,0,6,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,369.4814598,"7,995.94",0.7995938
40583,5,5,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,293.6456022,"5,347.45",0.5347445
40584,10,10,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,326.8792194,"6,656.70",0.6656699
40585,21,21,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,336.8277773,"7,053.52",0.7053519
40586,19,19,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,341.7439914,"7,278.42",0.7278424
40587,17,17,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,292.6405849,"5,236.76",0.5236757
40588,19,18,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,318.9291828,"6,345.10",0.6345102
40589,9,9,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,326.6795155,"6,645.01",0.6645006
40590,11,10,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,315.9687493,"6,175.81",0.6175809
40591,10,10,0,7,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,406.6980943,"9,984.75",0.9984754
40592,10,10,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,353.9173312,"7,681.63",0.7681634
40593,14,14,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,357.6676615,"7,855.90",0.7855902
40594,18,17,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,344.3689215,"7,280.32",0.7280325
40595,11,11,0,5,5,15,15,1,1,5,1,1,0,0,0,0,4,0,0,0,20100324,368.8745333,"8,441.16",0.8441163
40596,16,16,0,5,5,15,15,1,1,5,1,1,0,0,0,0,1,0,0,0,20100324,373.5110268,"8,660.14",0.866014
40597,13,13,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,354.1250068,"7,701.43",0.7701433
40598,9,8,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,345.35773,"6,964.81",0.6964808
40599,14,13,1,5,5,15,15,1,1,5,1,1,0,0,0,0,3,0,0,0,20100324,347.638161,"7,456.30",0.7456301
40600,11,10,1,4,5,15,15,1,1,5,1,1,1,2,0,0,0,0,0,0,20100324,328.2403628,"6,555.13",0.6555129
40601,0,0,0,3,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,251.3627153,"1,772.69",0.1772691
40602,0,0,0,3,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,306.8308493,"5,809.86",0.5809861
40603,9,7,2,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,330.7869592,"6,821.56",0.6821558
40604,10,10,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,352.0118017,"7,729.72",0.7729725
40605,6,6,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,325.5558695,"6,601.98",0.6601983
40606,14,13,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,333.0332716,"6,926.95",0.6926947
40607,20,20,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,324.0070397,"6,525.15",0.6525151
40608,15,15,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,319.1240328,"6,336.83",0.6336825
40609,12,12,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,315.4760511,"6,142.49",0.6142489
40610,30,29,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,293.6599186,"5,320.25",0.5320252
40611,9,9,0,4,5,15,15,1,1,5,1,1,0,0,0,0,3,0,0,0,20100324,294.6244643,"5,384.08",0.5384077
40612,7,7,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,405.9835816,"9,447.75",0.9447747
40613,16,16,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,390.7240669,"9,428.02",0.9428019
40614,16,16,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,396.1285194,"9,646.07",0.9646074
40615,17,17,0,5,5,15,15,1,1,5,1,1,0,0,0,0,1,0,0,0,20100324,366.7402368,"8,161.65",0.8161653
40616,6,6,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,359.7733327,"8,024.36",0.8024359
40617,15,14,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,353.9621436,"7,591.38",0.759138
40618,8,8,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,365.8807377,"8,088.59",0.8088591
40619,6,6,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,353.0860655,"7,475.93",0.7475929
40620,18,18,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,313.4806685,"5,674.54",0.5674539
40621,7,7,0,4,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,286.2664674,"4,648.82",0.4648819
40622,9,9,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,307.236856,"5,860.22",0.5860218
40623,9,9,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,309.9203905,"5,943.41",0.5943412
40624,8,6,2,5,5,15,15,1,1,5,1,1,0,0,0,0,1,0,0,0,20100324,294.539351,"5,402.97",0.5402967
40625,5,5,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,308.8446859,"5,948.60",0.5948597
40626,7,7,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,283.3895486,"5,000.18",0.5000178
40627,16,16,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,280.5964853,"4,909.66",0.4909659
40628,37,37,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,286.5904265,"5,077.23",0.5077228
40629,19,19,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,308.8327194,"5,879.38",0.5879377
40630,19,19,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,316.3031501,"6,218.70",0.6218703
40631,12,12,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,264.0097863,"4,151.68",0.4151679
40632,4,4,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,342.5159985,"6,673.31",0.667331
40633,13,13,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,325.6922935,"6,615.70",0.66157
40634,14,13,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,342.2595162,"7,315.66",0.731566
40635,18,18,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,321.4550608,"6,511.27",0.6511274
40636,11,10,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,323.6273696,"6,521.56",0.6521558
40637,19,19,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,327.8452789,"6,692.40",0.6692404
40638,6,6,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,329.3046699,"6,737.65",0.6737648
40639,13,13,0,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,338.3322016,"7,129.16",0.7129155
40640,5,4,1,5,5,15,15,1,1,5,1,1,0,0,0,0,0,0,0,0,20100324,340.6577414,"7,240.00",0.7240003
40641,5,4,1,9,5,15,15,1,3,4,1,1,0,0,5,5,0,0,0,0,20100325,363.2071541,"7,718.30",0.7718297
40642,2,2,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,522.1492496,"16,727.11",1.6727114
40643,3,3,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,537.0079327,"17,927.71",1.7927707
40644,2,2,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,505.3560561,"15,457.82",1.5457824
40645,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,480.5114991,"14,240.61",1.4240614
40646,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,481.4337108,"12,455.48",1.2455478
40647,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,445.1872616,"12,377.05",1.2377046
40648,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,473.9186181,"14,026.09",1.4026093
40649,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,501.4407999,"15,290.94",1.5290942
40650,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,499.4437845,"15,230.77",1.5230772
40651,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,464.6777761,"13,277.12",1.3277121
40652,1,0,1,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,472.6223397,"13,064.87",1.3064866
40653,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,493.6891208,"14,740.56",1.4740561
40654,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,523.7359532,"16,741.96",1.674196
40655,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,523.1362556,"16,929.12",1.6929121
40656,6,4,2,5,5,15,15,1,3,4,1,1,0,0,5,5,0,1,0,0,20100325,310.4676025,"6,177.04",0.6177041
40657,15,8,7,5,5,15,15,1,1,4,1,1,0,0,5,5,0,0,0,0,20100325,283.7437632,"5,015.21",0.5015215
40658,3,2,1,2,5,15,15,1,1,4,1,1,0,0,5,5,0,1,0,0,20100325,213.6464217,"2,447.03",0.2447032
40659,12,0,12,2,3,15,5,1,1,4,1,0,0,0,5,5,0,12,0,0,20100325,163.035829,789.1165288,0.0789117
40660,5,0,5,4,3,15,5,1,1,4,1,0,0,0,5,5,0,5,0,0,20100325,156.33692,700.6226017,0.0700623
40661,21,0,21,3,3,15,5,1,1,4,1,0,1,0,5,5,0,11,0,0,20100325,103.835227,504.0658797,0.0504066
40662,8,0,8,3,3,15,5,1,1,4,1,0,0,0,5,5,0,0,0,0,20100325,169.3929811,988.9753674,0.0988975
40663,17,0,17,3,3,15,5,1,1,4,1,0,0,0,5,5,0,0,0,0,20100325,208.0741568,"1,138.91",0.1138911
40664,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,486.6824827,"14,672.10",1.4672099
40665,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,486.2836915,"14,691.93",1.4691927
40666,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,516.5806327,"16,596.67",1.6596675
40667,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,522.5025802,"16,520.56",1.6520559
40668,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,517.8423145,"15,687.54",1.5687544
40669,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,556.3077893,"18,498.30",1.8498297
40670,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,563.1843719,"17,935.27",1.7935265
40671,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,612.8150028,"22,031.71",2.2031715
40672,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,619.1138212,"22,582.98",2.2582979
40673,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,687.3126174,"29,523.31",2.9523313
40674,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,644.7147416,"24,175.93",2.4175932
40675,0,0,0,5,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,654.804981,"25,189.00",2.5188997
40676,2,2,0,6,5,20,20,3,8,1,1,2,0,0,5,5,0,0,0,0,20100325,741.255962,"34,175.12",3.4175119
40677,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,521.4726568,"16,161.34",1.616134
40678,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,574.4174184,"20,323.51",2.0323515
40679,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,583.0346167,"20,875.76",2.0875759
40680,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,556.3737203,"18,833.74",1.8833743
40681,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,571.8655684,"20,184.97",2.018497
40682,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,536.1821786,"16,017.36",1.6017357
40683,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,621.1773215,"23,334.96",2.3334966
40684,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,543.3074267,"16,681.94",1.6681942
40685,0,0,0,4,4,20,20,4,8,1,1,2,0,0,5,5,18,0,0,0,20100326,326.467039,"6,619.52",0.6619518
40686,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,566.0530394,"18,442.69",1.8442693
40687,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,593.39983,"20,127.71",2.0127711
40688,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,625.8646072,"23,355.88",2.3355882
40689,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,658.4874193,"26,804.38",2.6804383
40690,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,564.9247286,"18,829.39",1.8829386
40691,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,585.0201773,"20,750.27",2.075027
40692,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,561.6354892,"19,014.51",1.9014509
40693,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,572.1894121,"19,122.79",1.9122788
40694,0,0,0,3,4,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,504.8802246,"12,730.52",1.2730519
40695,0,0,0,5,4,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,548.5645376,"14,205.01",1.4205009
40696,0,0,0,5,4,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,488.0197046,"14,757.27",1.4757268
40697,0,0,0,5,4,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,522.7445641,"16,995.97",1.6995969
40698,0,0,0,5,4,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,497.3077102,"15,332.32",1.5332316
40699,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,541.40836,"18,272.82",1.8272822
40700,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,511.1138853,"16,303.29",1.6303291
40701,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,477.745699,"14,077.95",1.4077954
40702,0,0,0,5,5,20,20,4,8,1,1,2,0,0,5,5,0,0,0,0,20100326,461.7145557,"12,635.91",1.2635907
40703,0,0,0,5,5,20,20,4,8,1,1,1,0,0,5,5,0,0,0,0,20100326,497.2910769,"14,360.72",1.4360722
40704,1,0,1,5,5,20,20,4,8,1,1,1,0,0,5,5,0,0,0,0,20100326,522.5183537,"15,987.33",1.5987332
40705,0,0,0,5,5,20,20,4,8,1,1,1,0,0,5,5,0,0,0,0,20100326,556.3002848,"18,391.50",1.8391496
40706,0,0,0,5,5,20,20,4,8,1,1,1,0,0,5,5,0,0,0,0,20100326,559.9052743,"18,348.76",1.8348761
40707,0,0,0,5,5,20,20,4,8,1,1,1,0,0,5,5,0,0,0,0,20100326,569.2194309,"19,159.49",1.9159486
40708,0,0,0,5,5,20,20,4,8,1,1,1,0,0,5,5,0,0,0,0,20100326,595.2791468,"21,536.29",2.1536293
40709,0,0,0,5,5,20,20,4,8,1,1,1,0,0,5,5,0,0,0,0,20100326,576.0923701,"19,617.97",1.9617972
