GIS_id;SUID;SU_Count;SU_ModCount;AncientCount;SU_Row;SU_Line;SU_RInt;SU_Lint;SU_LU;SU_AgrCond;;SU_Vis;SU_Pass;Strategy;SU_Sample;SU_Diag;SU_AC;SU_HM;SU_Daub;SU_Lithic;SU_Date;Shape_Length;Shape_Area;Team;Notes;GIS_id,SUID,SU_Count,SU_ModCount,AncientCount,SU_Row,SU_Line,SU_RInt,SU_Lint,SU_LU,SU_AgrCond,,SU_Vis,SU_Pass,Strategy,SU_Sample,SU_Diag,SU_AC,SU_HM,SU_Daub,SU_Lithic,SU_Date,Shape_Length,Shape_Area,Team,Notes
1830;30200;20;20;0;5;5;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;463,9525756;12870,85283;C;;1830,30200,20,20,0,5,5,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,463.9525756,12870.85283,C,
1831;30201;1;1;0;5;5;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;452,4260708;12653,37547;C;;1831,30201,1,1,0,5,5,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,452.4260708,12653.37547,C,
1832;30202;12;12;0;5;5;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;443,4960917;12237,61055;C;;1832,30202,12,12,0,5,5,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,443.4960917,12237.61055,C,
1833;30203;15;15;0;5;5;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;517,3998793;13008,87301;C;;1833,30203,15,15,0,5,5,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,517.3998793,13008.87301,C,
1834;30204;11;11;0;5;5;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;415,8428638;10340,60906;C;Field was harrowed in the past;1834,30204,11,11,0,5,5,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,415.8428638,10340.60906,C,Field was harrowed in the past
1835;30205;0;0;0;5;5;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;436,6062855;11609,07286;C;Field was harrowed in the past;1835,30205,0,0,0,5,5,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,436.6062855,11609.07286,C,Field was harrowed in the past
1836;30206;11;11;0;5;5;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;421,3739248;10905,6047;C;;1836,30206,11,11,0,5,5,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,421.3739248,10905.6047,C,
1837;30207;4;4;0;5;3;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;404,1289669;10090,70576;C;;1837,30207,4,4,0,5,3,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,404.1289669,10090.70576,C,
1838;30208;6;6;0;5;3;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;380,3319901;8990,804442;C;;1838,30208,6,6,0,5,3,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,380.3319901,8990.804442,C,
1839;30209;4;4;0;5;3;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;365,1169576;8235,599364;C;;1839,30209,4,4,0,5,3,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,365.1169576,8235.599364,C,
1840;30211;14;14;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;370,0743822;8555,409825;C;;1840,30211,14,14,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,370.0743822,8555.409825,C,
1841;30212;5;5;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;389,5294216;9450,167984;C;;1841,30212,5,5,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,389.5294216,9450.167984,C,
1842;30213;2;2;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;413,1828172;10604,45449;C;;1842,30213,2,2,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,413.1828172,10604.45449,C,
1843;30214;6;6;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;462,4723018;13238,9478;C;;1843,30214,6,6,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,462.4723018,13238.9478,C,
1844;30215;5;5;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;481,8672759;14451,77538;C;;1844,30215,5,5,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,481.8672759,14451.77538,C,
1845;30216;1;1;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;462,6137575;13355,22563;C;Field was harrowed in the past;1845,30216,1,1,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,462.6137575,13355.22563,C,Field was harrowed in the past
1846;30217;7;7;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;480,2645181;14330,10972;C;Field was harrowed in the past;1846,30217,7,7,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,480.2645181,14330.10972,C,Field was harrowed in the past
1847;30218;0;0;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;311,4163548;5485,028501;C;;1847,30218,0,0,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,311.4163548,5485.028501,C,
1848;30219;6;6;0;5;6;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;493,9809394;14800,9433;C;;1848,30219,6,6,0,5,6,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,493.9809394,14800.9433,C,
1849;30220;4;4;0;5;6;20;20;4 - pasture;NA;;20-40%;3 - difficult;2 - extensive;0 - No;0;No;No;No;No;20100317;467,4783636;13649,86075;C;Field was harrowed in the past;1849,30220,4,4,0,5,6,20,20,4 - pasture,NA,,20-40%,3 - difficult,2 - extensive,0 - No,0,No,No,No,No,20100317,467.4783636,13649.86075,C,Field was harrowed in the past
1850;30221;0;0;0;5;3;20;20;4 - pasture;NA;;20-40%;3 - difficult;2 - extensive;0 - No;0;No;No;No;No;20100317;260,3619907;4105,469909;C;;1850,30221,0,0,0,5,3,20,20,4 - pasture,NA,,20-40%,3 - difficult,2 - extensive,0 - No,0,No,No,No,No,20100317,260.3619907,4105.469909,C,
1851;30222;7;7;0;5;3;20;20;4 - pasture;NA;;20-40%;3 - difficult;2 - extensive;0 - No;0;No;No;No;No;20100317;452,5543571;12772,88762;C;Field was harrowed in the past;1851,30222,7,7,0,5,3,20,20,4 - pasture,NA,,20-40%,3 - difficult,2 - extensive,0 - No,0,No,No,No,No,20100317,452.5543571,12772.88762,C,Field was harrowed in the past
1852;30223;12;12;0;5;3;20;20;4 - pasture;NA;;0-20%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100317;490,3017859;14335,04311;C;Field was harrowed in the past;1852,30223,12,12,0,5,3,20,20,4 - pasture,NA,,0-20%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100317,490.3017859,14335.04311,C,Field was harrowed in the past
1853;30224;5;0;5;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100318;474,6542041;14468,64479;C;Un-grazed tall grass;1853,30224,5,0,5,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100318,474.6542041,14468.64479,C,Un-grazed tall grass
1854;30225;5;0;5;5;5;15;15;6 - forest;NA;;40-60%;3 - difficult;3 - adverse terrain survey;0 - No;0;No;No;No;No;20100318;1627,829765;55198,98309;C;;1854,30225,5,0,5,5,5,15,15,6 - forest,NA,,40-60%,3 - difficult,3 - adverse terrain survey,0 - No,0,No,No,No,No,20100318,1627.829765,55198.98309,C,
1855;30226;5;0;5;5;5;15;15;6 - forest;NA;;40-60%;3 - difficult;3 - adverse terrain survey;0 - No;10;No;No;No;No;20100318;3223,741865;67147,31332;C;;1855,30226,5,0,5,5,5,15,15,6 - forest,NA,,40-60%,3 - difficult,3 - adverse terrain survey,0 - No,10,No,No,No,No,20100318,3223.741865,67147.31332,C,
1856;30227;5;0;5;5;5;15;15;6 - forest;NA;;40-60%;3 - difficult;3 - adverse terrain survey;0 - No;0;No;No;No;No;20100318;5201,673994;87195,32266;C;;1856,30227,5,0,5,5,5,15,15,6 - forest,NA,,40-60%,3 - difficult,3 - adverse terrain survey,0 - No,0,No,No,No,No,20100318,5201.673994,87195.32266,C,
1857;30228;7;7;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;374,7125748;8668,333781;C;;1857,30228,7,7,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,374.7125748,8668.333781,C,
1858;30229;2;2;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;403,5024979;10154,79918;C;;1858,30229,2,2,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,403.5024979,10154.79918,C,
1859;30230;37;37;0;5;5;20;20;1 - annual agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;409,2394972;10411,29942;C;;1859,30230,37,37,0,5,5,20,20,1 - annual agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,409.2394972,10411.29942,C,
1860;30231;0;0;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;372,2251074;8593,784102;C;;1860,30231,0,0,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,372.2251074,8593.784102,C,
1861;30232;8;8;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;386,2531744;9310,306123;C;;1861,30232,8,8,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,386.2531744,9310.306123,C,
1862;30233;20;20;0;4;4;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;354,7361095;7934,566287;C;;1862,30233,20,20,0,4,4,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,354.7361095,7934.566287,C,
1863;30234;1;1;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;447,6618814;11840,17359;C;;1863,30234,1,1,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,447.6618814,11840.17359,C,
1864;30235;5;5;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;402,3258492;9805,590188;C;;1864,30235,5,5,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,402.3258492,9805.590188,C,
1865;30236;5;5;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;416,0154949;10668,52903;C;;1865,30236,5,5,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,416.0154949,10668.52903,C,
1866;30237;3;3;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;425,8513152;11145,52299;C;;1866,30237,3,3,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,425.8513152,11145.52299,C,
1867;30238;10;10;0;5;5;20;20;2 - perennial agriculture;Not recorded;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;426,1486775;11267,90923;C;;1867,30238,10,10,0,5,5,20,20,2 - perennial agriculture,Not recorded,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,426.1486775,11267.90923,C,
1868;30239;13;13;0;5;5;20;20;2 - perennial agriculture;Not recorded;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;407,2630824;10170,42489;C;;1868,30239,13,13,0,5,5,20,20,2 - perennial agriculture,Not recorded,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,407.2630824,10170.42489,C,
1869;30240;8;8;0;5;5;20;20;2 - perennial agriculture;Not recorded;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;398,8577941;9784,931948;C;;1869,30240,8,8,0,5,5,20,20,2 - perennial agriculture,Not recorded,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,398.8577941,9784.931948,C,
1870;30241;17;17;0;5;5;20;20;2 - perennial agriculture;Not recorded;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;396,2545416;9803,81233;C;;1870,30241,17,17,0,5,5,20,20,2 - perennial agriculture,Not recorded,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,396.2545416,9803.81233,C,
1871;30242;10;10;0;5;5;20;20;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;388,3760991;9286,881183;C;;1871,30242,10,10,0,5,5,20,20,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,388.3760991,9286.881183,C,
1872;30243;6;6;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;305,9591123;6006,327936;C;;1872,30243,6,6,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,305.9591123,6006.327936,C,
1873;30244;2;2;0;5;2;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;239,968518;3436,14501;C;;1873,30244,2,2,0,5,2,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,239.968518,3436.14501,C,
1874;30245;1;1;0;5;5;20;20;2 - perennial agriculture;2 - harrowed;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;402,5213057;9879,758878;C;;1874,30245,1,1,0,5,5,20,20,2 - perennial agriculture,2 - harrowed,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,402.5213057,9879.758878,C,
1875;30246;13;13;0;5;5;20;20;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;393,8930836;9640,059132;C;;1875,30246,13,13,0,5,5,20,20,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,393.8930836,9640.059132,C,
1876;30247;17;17;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;419,7225618;11000,32933;C;;1876,30247,17,17,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,419.7225618,11000.32933,C,
1877;30248;13;12;1;5;5;20;20;2 - perennial agriculture;2 - harrowed;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;410,7260331;10509,52195;C;;1877,30248,13,12,1,5,5,20,20,2 - perennial agriculture,2 - harrowed,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,410.7260331,10509.52195,C,
1878;30249;15;13;2;5;3;20;20;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;363,2735373;7976,792235;C;;1878,30249,15,13,2,5,3,20,20,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,363.2735373,7976.792235,C,
1879;30250;12;12;0;5;4;20;20;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;1 - Yes;8;No;No;No;No;20100319;393,2562157;9388,363738;C;;1879,30250,12,12,0,5,4,20,20,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,1 - Yes,8,No,No,No,No,20100319,393.2562157,9388.363738,C,
1880;30251;7;7;0;5;5;20;20;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;452,7028045;12499,40652;C;;1880,30251,7,7,0,5,5,20,20,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,452.7028045,12499.40652,C,
1881;30252;14;14;0;5;5;20;20;2 - perennial agriculture;2 - harrowed;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;381,0142152;9041,901815;C;;1881,30252,14,14,0,5,5,20,20,2 - perennial agriculture,2 - harrowed,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,381.0142152,9041.901815,C,
1882;30253;7;7;0;4;5;20;20;2 - perennial agriculture;2 - harrowed;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;337,6353633;7038,163025;C;;1882,30253,7,7,0,4,5,20,20,2 - perennial agriculture,2 - harrowed,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,337.6353633,7038.163025,C,
1883;30254;7;7;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;364,706934;8287,328621;C;;1883,30254,7,7,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,364.706934,8287.328621,C,
1884;30255;7;7;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;334,6323377;6973,791732;C;;1884,30255,7,7,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,334.6323377,6973.791732,C,
1885;30256;2;2;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;324,4584934;6550,522202;C;;1885,30256,2,2,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,324.4584934,6550.522202,C,
1886;30257;3;3;0;5;5;20;20;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;387,1334462;8732,635812;C;;1886,30257,3,3,0,5,5,20,20,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,387.1334462,8732.635812,C,
1887;30258;5;5;0;5;5;20;20;2 - perennial agriculture;Not recorded;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;375,6598059;8237,455205;C;;1887,30258,5,5,0,5,5,20,20,2 - perennial agriculture,Not recorded,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,375.6598059,8237.455205,C,
1888;30259;7;5;2;5;5;20;20;2 - perennial agriculture;Not recorded;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;336,680319;6987,27444;C;;1888,30259,7,5,2,5,5,20,20,2 - perennial agriculture,Not recorded,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,336.680319,6987.27444,C,
1889;30260;0;0;0;5;5;20;20;2 - perennial agriculture;Not recorded;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;316,5015878;6230,894575;C;;1889,30260,0,0,0,5,5,20,20,2 - perennial agriculture,Not recorded,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,316.5015878,6230.894575,C,
1890;30261;3;3;0;5;5;20;20;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;309,1339716;5961,863956;C;;1890,30261,3,3,0,5,5,20,20,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,309.1339716,5961.863956,C,
1513;30262;11;11;0;5;5;25;25;4 - pasture;NA;;20-40%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;532,8075213;17680,93225;C;;1513,30262,11,11,0,5,5,25,25,4 - pasture,NA,,20-40%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,532.8075213,17680.93225,C,
1514;30263;16;16;0;5;5;25;25;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;479,7477474;14306,86256;C;;1514,30263,16,16,0,5,5,25,25,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,479.7477474,14306.86256,C,
1515;30264;1;1;0;5;5;25;25;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;1 - Yes;0;No;No;No;No;20100319;395,3429302;9034,904363;C;;1515,30264,1,1,0,5,5,25,25,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,1 - Yes,0,No,No,No,No,20100319,395.3429302,9034.904363,C,
1516;30265;10;10;0;5;5;25;25;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;510,3591291;15034,16716;C;;1516,30265,10,10,0,5,5,25,25,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,510.3591291,15034.16716,C,
1517;30266;12;12;0;5;5;25;25;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;551,0914605;18460,37134;C;;1517,30266,12,12,0,5,5,25,25,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,551.0914605,18460.37134,C,
1518;30267;3;3;0;5;5;25;25;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;508,6460841;16114,6278;C;;1518,30267,3,3,0,5,5,25,25,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,508.6460841,16114.6278,C,
1519;30268;10;10;0;5;5;25;25;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;507,4556465;14903,17982;C;;1519,30268,10,10,0,5,5,25,25,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,507.4556465,14903.17982,C,
1520;30269;6;6;0;5;5;25;25;2 - perennial agriculture;2 - harrowed;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;579,8908204;16642,87923;C;;1520,30269,6,6,0,5,5,25,25,2 - perennial agriculture,2 - harrowed,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,579.8908204,16642.87923,C,
1521;30270;8;8;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;511,9096886;15776,74569;C;;1521,30270,8,8,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,511.9096886,15776.74569,C,
1522;30271;30;30;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;486,8442638;14691,57678;C;;1522,30271,30,30,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,486.8442638,14691.57678,C,
1523;30272;15;15;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;479,1873342;14335,4221;C;;1523,30272,15,15,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,479.1873342,14335.4221,C,
1524;30273;2;2;0;4;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;407,7622583;10114,34488;C;;1524,30273,2,2,0,4,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,407.7622583,10114.34488,C,
1525;30274;5;5;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;Yes;No;No;No;20100319;412,6252271;10427,19155;C;;1525,30274,5,5,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,Yes,No,No,No,20100319,412.6252271,10427.19155,C,
1528;30275;7;7;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;432,1553063;11455,91528;C;;1528,30275,7,7,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,432.1553063,11455.91528,C,
1526;30276;7;7;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;Yes;No;No;No;20100319;432,0366941;11519,13496;C;;1526,30276,7,7,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,Yes,No,No,No,20100319,432.0366941,11519.13496,C,
1527;30277;0;0;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;289,5191559;4263,282866;C;;1527,30277,0,0,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,289.5191559,4263.282866,C,
1529;30278;12;12;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;465,178987;13179,50004;C;;1529,30278,12,12,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,465.178987,13179.50004,C,
1530;30279;9;9;0;5;5;25;25;4 - pasture;NA;;40-60%;1 - easy;2 - extensive;0 - No;0;No;No;No;No;20100319;447,4202165;12364,39713;C;;1530,30279,9,9,0,5,5,25,25,4 - pasture,NA,,40-60%,1 - easy,2 - extensive,0 - No,0,No,No,No,No,20100319,447.4202165,12364.39713,C,
