SUID,SU_Count,SU_ModCoun,AncientCou,SU_Row,SU_Line,SU_RInt,SU_LInt,SU_LU,SU_AgrCond,SU_Pass,SU_Vis,Strategy,SU_Sample,SU_Diag,SU_Frag,SU_Wear,SU_AC,SU_Daub,SU_HM,SU_Lithic,SU_Date,Shape_Leng,Shape_Area,Area_ha
80435,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,249.6788387,"3,892.49",0.389249
80436,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,229.2177438,"3,280.63",0.328063
80437,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,244.8496239,"3,736.62",0.373662
80438,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,251.846969,"3,955.88",0.395588
80439,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,251.8129271,"3,959.03",0.395903
80440,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,252.4709627,"3,980.77",0.398077
80441,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,264.844609,"4,379.10",0.43791
80442,6,0,6,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,259.1845617,"4,193.74",0.419374
80443,13,0,13,5,5,10,10,1,3,1,5,1,1,3,0,0,0,0,0,0,20091023,248.7511786,"3,841.74",0.384174
80444,58,0,58,5,5,10,10,1,3,1,5,1,1,2,0,0,0,1,0,0,20091023,242.2840288,"3,567.89",0.356789
80445,50,0,50,5,5,10,10,1,3,1,5,1,1,7,0,0,1,1,0,0,20091023,241.6262771,"3,533.76",0.353376
80446,75,0,75,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091023,246.9131584,"3,762.39",0.376239
80447,75,0,75,4,5,10,10,1,3,1,5,1,1,0,0,0,0,1,0,0,20091023,235.7075302,"3,320.40",0.33204
80448,143,0,143,5,5,10,10,1,3,1,5,1,1,10,0,0,0,1,0,0,20091023,258.2932415,"4,162.67",0.416267
80449,182,0,182,5,5,10,10,1,3,1,5,1,1,5,0,0,1,0,1,0,20091023,262.6031978,"4,305.04",0.430504
80450,110,0,110,5,5,10,10,1,3,1,5,1,1,7,0,0,0,1,1,0,20091023,250.1560754,"3,889.14",0.388914
80451,25,0,25,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,252.0434624,"3,944.38",0.394438
80452,8,0,8,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,248.8362785,"3,836.75",0.383675
80453,2,0,2,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,251.776111,"3,951.88",0.395188
80454,2,0,2,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,235.1840335,"3,435.34",0.343534
80455,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,248.9905899,"3,874.17",0.387417
80456,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,245.25327,"3,758.00",0.3758
80457,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,241.214941,"3,635.48",0.363548
80458,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,230.1204333,"3,307.38",0.330738
80459,4,2,2,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091023,239.480047,"3,578.59",0.357859
80460,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,243.9539996,"3,717.44",0.371744
80461,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,238.652348,"3,558.67",0.355867
80462,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,226.955158,"3,217.10",0.32171
80463,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,223.691867,"3,125.31",0.312531
80464,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,226.2731505,"3,191.78",0.319178
80465,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,185.0948089,"2,101.36",0.210136
80466,0,0,0,5,5,20,20,1,5,2,4,1,0,0,0,0,0,0,0,0,20091023,273.0416614,"4,645.26",0.464526
80467,0,0,0,5,5,20,20,1,5,2,4,1,0,0,0,0,0,0,0,0,20091023,401.8774572,"10,064.84",1.00648
80468,0,0,0,5,5,20,20,1,5,2,4,1,0,0,0,0,0,0,0,0,20091023,427.9055856,"11,403.15",1.14031
80469,0,0,0,5,5,20,20,1,5,2,4,1,0,0,0,0,0,0,0,0,20091023,405.2807887,"10,259.36",1.02594
80470,2,0,2,5,5,20,20,1,5,2,4,1,0,0,0,0,0,0,0,0,20091023,398.2429171,"9,882.39",0.988239
80471,3,0,3,5,5,20,20,1,5,2,4,1,0,0,0,0,0,0,0,0,20091023,409.9059905,"10,422.22",1.04222
80472,3,1,2,5,5,20,20,1,5,2,4,1,0,0,0,0,1,0,0,0,20091023,400.7140986,"10,026.95",1.0027
80473,3,0,3,5,5,20,20,1,5,2,4,1,0,0,0,0,0,0,0,0,20091023,424.6256107,"11,223.03",1.1223
80476,171,0,171,5,5,10,10,1,3,1,5,1,1,7,0,0,1,1,0,0,20091023,250.2551949,"3,813.66",0.381366
80477,68,0,68,5,5,10,10,1,3,1,5,1,1,1,0,0,1,0,0,0,20091023,225.2582142,"3,151.22",0.315122
80478,21,0,21,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091023,215.4278439,"2,867.39",0.286739
80479,5,0,5,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,213.9237895,"2,819.97",0.281997
80480,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,201.0117919,"2,491.34",0.249134
80481,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,209.042057,"2,667.20",0.26672
80482,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,197.8068721,"2,406.56",0.240656
80483,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,197.5141157,"2,401.52",0.240152
80484,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,209.5071824,"2,710.71",0.271071
80485,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,216.7140028,"2,906.56",0.290656
80486,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,223.4146297,"3,081.72",0.308172
80487,0,0,0,6,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,228.2013279,"3,222.17",0.322217
80488,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,226.8703759,"3,198.79",0.319879
80489,1,0,1,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,235.8576449,"3,457.82",0.345782
80490,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,233.1413239,"3,378.39",0.337839
80491,0,0,0,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,234.7066541,"3,433.37",0.343337
80492,1,0,1,3,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091023,173.9455725,"1,649.35",0.164935
80493,0,0,0,4,4,20,20,1,5,2,3,1,0,0,0,0,0,0,0,0,20091023,345.6260297,"7,272.48",0.727248
80494,0,0,0,4,4,20,20,1,5,2,3,1,0,0,0,0,0,0,0,0,20091023,306.6884696,"5,862.62",0.586262
80495,1,1,0,5,5,15,15,1,2,1,5,1,0,0,0,0,1,0,0,0,20091026,331.6423366,"6,872.40",0.68724
80496,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,342.949802,"7,346.44",0.734644
80497,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,339.4402063,"7,193.45",0.719345
80498,3,1,2,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,393.3725608,"9,563.15",0.956315
80499,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,342.39627,"7,304.79",0.730479
80500,1,1,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,352.452964,"7,735.12",0.773512
80501,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,361.6102675,"8,117.26",0.811726
80502,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,370.9921549,"8,581.51",0.858151
80503,5,0,5,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,354.5591971,"7,828.13",0.782813
80504,28,5,23,5,5,15,15,1,2,1,5,1,0,0,0,0,1,0,0,0,20091026,360.2403446,"8,092.05",0.809205
80505,132,22,110,4,5,15,15,1,2,1,5,1,1,1,4,0,1,0,0,1,20091026,344.1440455,"7,314.17",0.731417
80506,9,1,8,5,5,15,15,1,2,1,5,1,0,0,4,0,1,0,0,0,20091026,338.0646523,"6,938.67",0.693867
80507,3,0,3,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,320.0137179,"6,373.45",0.637345
80508,1,0,1,5,5,15,15,1,2,1,5,1,0,8,0,0,0,0,1,0,20091026,316.4534592,"6,219.54",0.621953
80509,1,0,1,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,308.7763951,"5,931.70",0.59317
80510,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,315.7584291,"6,208.59",0.620859
80511,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,307.4280952,"5,898.29",0.589829
80512,1,1,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,319.8515814,"6,346.20",0.63462
80513,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,319.4630831,"6,364.89",0.636489
80514,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,330.2931687,"6,794.14",0.679414
80515,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,337.1892158,"7,045.96",0.704596
80516,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,316.0816878,"6,208.11",0.620811
80517,1,1,0,7,5,15,15,1,2,1,5,1,0,0,0,0,1,0,0,0,20091026,337.4841731,"7,030.61",0.703061
80518,0,0,0,5,5,15,15,1,5,1,5,1,0,0,0,0,0,0,0,0,20091026,313.0411325,"6,077.82",0.607782
80519,0,0,0,5,5,15,15,1,5,1,5,1,0,0,0,0,0,0,0,0,20091026,322.4227724,"6,481.60",0.64816
80520,0,0,0,5,5,15,15,1,5,1,5,1,0,0,0,0,0,0,0,0,20091026,325.2602709,"6,577.97",0.657797
80521,0,0,0,5,5,15,15,1,5,1,5,1,0,0,0,0,0,0,0,0,20091026,316.1922115,"6,231.95",0.623195
80522,0,0,0,5,5,15,15,1,5,1,5,1,0,0,0,0,0,0,0,0,20091026,329.7936727,"6,762.20",0.67622
80523,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,339.9872178,"7,212.63",0.721263
80524,1,1,0,5,5,15,15,1,2,1,5,1,0,0,0,0,1,0,0,0,20091026,344.6977188,"7,421.70",0.742171
80525,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,324.0796958,"6,524.82",0.652482
80526,0,0,0,5,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,321.2205288,"6,415.09",0.641509
80527,1,1,0,5,5,15,15,1,2,1,5,1,0,0,0,0,1,0,0,0,20091026,326.0460484,"6,628.62",0.662862
80528,1,1,0,5,5,15,15,1,2,1,5,1,0,0,0,0,1,0,0,0,20091026,298.1191937,"5,539.43",0.553943
80529,3,0,3,6,5,15,15,1,2,1,5,1,0,0,0,0,0,0,0,0,20091026,360.0717816,"7,257.36",0.725736
80530,8,0,8,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,218.4255567,"2,937.51",0.293751
80531,11,0,11,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,224.0290222,"3,129.48",0.312948
80532,1,0,1,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,227.5644464,"3,214.99",0.321499
80533,1,0,1,5,5,10,10,1,1,2,5,1,1,1,0,0,0,0,0,0,20091026,212.7244559,"2,820.08",0.282008
80534,2,0,2,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,226.0420662,"3,191.35",0.319135
80535,6,0,6,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,208.2886959,"2,683.94",0.268394
80536,4,0,4,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,216.2393485,"2,916.41",0.291641
80537,3,1,2,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,214.1775986,"2,844.07",0.284407
80538,7,0,7,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,211.5679735,"2,769.09",0.276909
80539,12,0,12,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,224.2013682,"3,138.70",0.31387
80540,8,0,8,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,225.8586494,"3,186.92",0.318692
80541,2,0,2,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,228.90078,"3,262.06",0.326206
80542,3,0,3,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,215.4730385,"2,871.94",0.287194
80543,10,1,9,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,234.1617174,"3,424.07",0.342407
80544,10,2,8,5,5,10,10,1,1,2,5,1,0,0,0,0,1,0,0,0,20091026,223.0619049,"3,106.73",0.310673
80545,11,0,11,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,219.3105949,"2,999.35",0.299935
80546,4,0,4,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,221.134235,"3,043.81",0.304381
80547,8,0,8,5,4,10,10,1,1,2,5,1,1,4,0,0,0,0,0,1,20091026,187.1992044,"2,151.75",0.215175
80548,13,0,13,5,4,10,10,1,1,2,5,1,1,0,0,0,0,0,1,0,20091026,192.2458418,"2,121.96",0.212196
80549,25,0,25,5,3,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,182.0217094,"1,768.02",0.176802
80550,12,0,12,5,3,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,190.9734698,"2,066.41",0.206641
80551,12,0,12,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,212.1005787,"2,752.15",0.275215
80552,6,0,6,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,236.9593787,"3,496.83",0.349683
80553,12,0,12,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,234.3721851,"3,430.34",0.343034
80554,10,0,10,6,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,266.2148842,"4,329.51",0.432951
80555,6,0,6,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,219.9383278,"2,991.06",0.299106
80556,6,0,6,6,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,223.112216,"3,104.71",0.310471
80557,0,0,0,4,2,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,140.0266122,"1,059.19",0.105919
80558,3,0,3,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,225.4453409,"2,309.76",0.230976
80559,3,0,3,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,205.2557377,"2,623.81",0.262381
80560,7,0,7,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,215.5082653,"2,894.68",0.289468
80561,0,0,0,5,5,10,10,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,212.6568496,"2,819.13",0.281913
80562,1,0,1,5,5,15,15,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,210.2981881,"2,734.24",0.273424
80563,2,0,2,5,5,15,15,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,214.9969337,"2,849.81",0.284981
80564,3,0,3,5,5,15,15,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,198.6140058,"2,449.64",0.244964
80565,0,0,0,5,5,15,15,1,1,2,5,1,0,0,0,0,0,0,0,0,20091026,206.7722441,"2,633.59",0.263359
80566,0,0,0,5,5,22,22,1,8,3,1,2,0,0,0,0,0,0,0,0,20091026,448.8445051,"12,574.11",1.25741
80567,0,0,0,5,5,22,22,1,8,3,1,2,0,0,0,0,0,0,0,0,20091026,474.1582512,"13,975.49",1.39755
80568,8,0,8,5,5,10,10,1,2,2,5,1,0,0,0,0,0,0,0,0,20091026,211.9370452,"2,803.53",0.280353
80569,34,3,31,5,5,10,10,1,2,2,5,1,0,0,0,0,1,1,0,0,20091026,226.3322441,"3,187.91",0.31879
80570,12,0,12,5,5,10,10,1,2,2,5,1,0,0,0,0,0,0,0,0,20091026,219.4619859,"2,989.16",0.298916
80571,5,0,5,5,3,10,10,1,2,2,5,1,0,0,0,0,0,0,0,0,20091026,196.0594031,"2,312.16",0.231216
80572,17,2,15,5,5,10,10,1,2,2,5,1,1,1,0,0,1,1,0,0,20091026,187.6656617,"2,184.03",0.218403
80573,10,4,6,5,5,10,10,1,2,2,5,1,0,0,0,0,1,1,0,0,20091026,203.1225667,"2,566.27",0.256627
80574,10,0,10,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091026,353.3670583,"7,596.54",0.759654
80575,2,0,2,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091026,312.2988521,"6,081.83",0.608183
80576,0,0,0,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091026,324.082998,"6,536.64",0.653664
80577,2,0,2,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091026,328.2077091,"6,714.40",0.67144
80578,1,0,1,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091026,336.5732898,"7,050.22",0.705022
80579,1,0,1,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091026,317.7933284,"6,300.53",0.630053
80580,3,0,3,5,5,15,15,1,3,1,5,1,0,0,0,0,0,0,0,0,20091026,320.5893107,"6,392.08",0.639208
80581,0,0,0,5,5,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,347.3941109,"7,533.09",0.753309
80582,0,0,0,5,5,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,306.7116295,"5,852.91",0.585291
80583,0,0,0,5,5,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,310.2732741,"6,003.40",0.60034
80584,1,0,1,5,5,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,344.9675657,"7,405.01",0.740501
80585,0,0,0,5,5,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,327.2311631,"6,614.21",0.661421
80586,0,0,0,5,2,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,239.2275607,"2,921.87",0.292187
80587,0,0,0,5,2,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,223.2057127,"2,154.55",0.215455
80588,0,0,0,5,2,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,197.1025199,"1,699.87",0.169987
80589,0,0,0,5,2,15,15,1,5,2,4,1,0,0,0,0,0,0,0,0,20091026,202.0037483,"1,649.78",0.164978
80590,9,9,0,5,5,22,22,4,5,1,2,2,0,0,0,0,0,0,0,0,20091027,433.8093078,"11,688.47",1.16885
80591,107,0,107,5,5,10,10,4,5,1,2,1,0,0,5,0,1,0,0,0,20091027,237.0455439,"3,482.08",0.348208
80592,241,0,241,5,5,10,10,4,5,1,2,1,1,0,0,0,1,0,0,0,20091027,253.0380688,"3,983.25",0.398325
80593,132,0,132,5,5,10,10,4,5,1,2,1,1,6,0,0,1,0,0,0,20091027,235.7883382,"3,474.38",0.347438
80594,100,0,100,5,5,10,10,4,5,1,2,1,1,3,0,0,1,0,0,0,20091027,239.6721019,"3,575.65",0.357565
80595,83,0,83,5,5,10,10,4,5,1,2,1,0,0,0,0,1,1,0,0,20091027,229.1909408,"3,258.46",0.325846
80596,29,0,29,6,5,10,10,4,5,1,2,1,0,1,0,0,0,0,1,0,20091027,237.961687,"2,938.52",0.293852
80597,29,0,29,5,5,10,10,4,5,1,1,1,1,0,0,0,0,0,0,0,20091027,228.007903,"2,979.19",0.297919
80598,18,0,18,5,5,10,10,4,5,1,1,1,0,0,0,0,1,0,0,0,20091027,209.2423778,"2,677.16",0.267716
80599,76,0,76,5,5,10,10,4,5,1,3,1,0,0,0,0,1,0,0,0,20091027,217.1880868,"2,934.55",0.293455
80600,107,0,107,5,5,10,10,4,5,1,3,1,1,3,0,0,1,0,0,0,20091027,219.1709993,"2,979.47",0.297947
80601,52,0,52,5,5,10,10,4,5,1,1,1,0,0,0,0,1,0,0,0,20091027,224.6525252,"3,137.09",0.313709
80602,26,0,26,5,5,10,10,4,5,1,1,1,0,0,0,0,1,0,0,0,20091027,225.0141301,"3,154.93",0.315493
80603,29,0,29,5,5,22,22,4,5,2,2,2,0,0,0,0,1,0,0,0,20091027,422.1109926,"11,116.30",1.11163
80604,78,0,78,5,5,22,22,4,5,2,2,2,1,0,0,0,1,0,1,0,20091027,436.0968977,"11,421.18",1.14212
80605,35,0,35,5,4,22,22,4,5,2,2,2,0,0,0,0,1,0,0,0,20091027,385.6398424,"8,008.55",0.800855
80606,127,0,127,5,5,5,5,1,3,1,5,4,1,7,0,0,1,0,1,0,20091027,119.8553252,780.4458323,0.0780446
80607,104,0,104,5,5,5,5,1,3,1,5,4,0,0,0,0,0,0,0,0,20091027,104.5740597,673.484913,0.0673485
80608,76,0,76,5,5,5,5,1,3,1,5,4,0,0,0,0,1,0,0,0,20091027,129.7292482,986.2497321,0.098625
80609,30,0,30,5,5,5,5,1,3,1,5,4,0,0,0,0,1,0,0,0,20091027,103.4152745,666.482484,0.0666482
80610,28,0,28,5,5,5,5,1,3,1,5,4,0,0,0,0,1,0,0,0,20091027,107.5156145,717.0956155,0.0717096
80611,27,0,27,5,5,10,10,1,3,1,5,1,0,0,0,0,1,1,0,0,20091027,213.6184186,"2,848.39",0.284839
80612,14,0,14,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,203.2205089,"2,563.63",0.256363
80613,15,0,15,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,231.1699872,"3,331.01",0.333101
80614,22,0,22,5,5,10,10,1,3,1,5,1,0,0,0,0,1,1,0,0,20091027,226.5164427,"3,118.00",0.3118
80615,13,0,13,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,223.5997621,"3,014.93",0.301493
80616,22,0,22,5,5,10,10,1,3,1,5,1,0,1,0,0,1,0,0,0,20091027,193.5541821,"2,027.79",0.202779
80617,49,0,49,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,194.355357,"2,298.50",0.22985
80618,29,0,29,5,5,10,10,1,3,1,5,1,0,0,0,0,1,1,0,0,20091027,188.6074628,"2,199.88",0.219988
80619,18,0,18,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,210.8942589,"2,736.16",0.273616
80620,26,0,26,5,5,10,10,1,3,1,5,1,0,0,0,0,1,1,0,0,20091027,211.1910111,"2,770.40",0.27704
80621,46,0,46,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091027,208.9728545,"2,724.15",0.272415
80622,49,1,48,5,5,10,10,1,3,1,5,1,1,1,0,0,1,0,0,0,20091027,221.3655508,"3,017.11",0.301711
80623,57,0,57,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,217.6739953,"2,898.39",0.28984
80624,140,0,140,5,5,10,10,1,3,1,5,1,1,6,0,0,1,0,1,0,20091027,214.8537049,"2,829.80",0.28298
80625,163,0,163,5,5,10,10,1,3,1,5,1,0,0,0,0,1,1,1,0,20091027,189.6329559,"2,097.52",0.209752
80626,95,0,95,5,5,10,10,1,3,1,5,1,0,5,0,0,1,0,0,1,20091027,227.8397612,"3,144.73",0.314473
80627,76,0,76,5,5,10,10,1,3,1,5,1,1,2,0,0,1,0,0,0,20091027,218.8815178,"2,933.75",0.293375
80628,86,0,86,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,214.3661715,"2,813.52",0.281352
80629,58,0,58,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,240.0101502,"3,583.18",0.358318
80630,68,0,68,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,214.9824115,"2,869.09",0.286909
80631,91,0,91,5,5,10,10,1,3,1,5,1,1,4,0,0,0,0,0,0,20091027,224.3768959,"3,133.01",0.313301
80632,54,0,54,5,5,10,10,1,3,1,5,1,0,10,0,0,0,0,0,0,20091027,216.2067736,"2,906.02",0.290602
80633,22,0,22,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,223.324218,"3,110.48",0.311048
80634,28,0,28,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,238.1750007,"3,543.35",0.354335
80635,18,0,18,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,232.2342894,"3,362.85",0.336285
80636,14,0,14,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091027,208.2429834,"2,694.73",0.269473
80637,8,0,8,5,3,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,126.3515981,779.9264704,0.0779926
80638,10,0,10,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,242.7972413,"3,208.30",0.32083
80639,22,0,22,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,221.0741355,"3,039.53",0.303953
80640,26,0,26,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,217.5651518,"2,936.92",0.293692
80641,30,0,30,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,231.4508719,"3,343.04",0.334304
80642,22,0,22,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,241.6106692,"3,640.32",0.364032
80643,28,0,28,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,214.3904023,"2,832.88",0.283287
80644,31,0,31,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091027,218.660928,"2,967.05",0.296705
80645,78,0,78,5,5,10,10,1,3,1,5,1,0,0,0,0,0,0,0,0,20091027,230.2816425,"3,209.69",0.320969
80646,87,0,87,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,215.1673289,"2,852.01",0.285201
80647,96,0,96,5,5,10,10,1,3,1,5,1,1,2,0,0,1,0,1,0,20091027,203.4396943,"2,573.41",0.257341
80648,76,0,76,5,5,10,10,1,3,1,5,1,0,1,0,0,1,0,0,0,20091027,204.4562609,"2,607.96",0.260796
80649,47,1,46,5,5,10,10,1,3,1,5,1,0,0,0,0,1,0,0,0,20091027,204.7272371,"2,554.10",0.25541
