OBJECTID;SUID;SU_Count;SU_ModCount;SU_Row;SU_Line;SU_RInt;SU_LInt;SU_LU;SU_AgrCond;SU_Pass;SU_Vis;Strategy;AncientCount;SU_Sample;SU_Diag;SU_Frag;SU_Wear;SU_AC;SU_Daub;SU_HM;SU_Lithic;SU_Notes;SU_Date;Shape_Length;Shape_Area
2080;60325;1;1;5;5;15;15;1;3;2;4;1;0;0;0;0;0;0;0;0;0;;20091022;333.881192422023730;6934.899618767682100
2081;60326;1;1;5;5;15;15;1;3;2;4;1;0;0;0;0;0;0;0;0;0;;20091022;317.376242622603290;6281.602947391224000
2082;60327;2;2;5;5;15;15;2;3;2;4;1;0;0;0;0;0;1;0;0;0;;20091022;338.365258186464760;7130.553684091085400
2083;60602;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;504.046348814700140;15818.933445720862000
2084;60603;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;495.638994143284320;15287.703447890683000
2085;60604;1;1;5;5;25;25;4;2;2;1;2;0;0;0;0;0;1;0;0;0;; 20091027;462.155188921595770;13319.511096073977000
2086;60605;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;1;0;0;0;; 20091027;502.085109654385860;15610.024139535686000
2087;60606;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;1;0;0;0;; 20091027;482.401047583417550;14495.389962142210000
2088;60607;0;0;3;4;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;312.314533362976190;4717.353869899693600
2089;60608;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;470.589003162783910;13171.381099534014000
2090;60609;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;1;0;0;0;; 20091027;477.204582079134750;14145.113549200836000
2091;60610;1;1;5;5;25;25;4;2;2;1;2;0;0;0;0;0;1;0;0;0;; 20091027;446.459683799093400;12318.426925774573000
2092;60611;1;1;5;5;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;464.621640621023630;13234.429417588071000
2093;60612;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;449.005845254680140;12183.017883832745000
2094;60613;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;448.265571712015910;12505.438552536591000
2095;60614;2;2;5;5;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;483.292434082914100;14531.234506697916000
2096;60615;0;0;5;5;25;25;4;2;2;1;2;0;0;0;0;0;0;0;0;0;; 20091027;496.956696465996120;15411.440703333767000
2097;60616;2;0;5;5;25;25;4;2;2;1;2;2;0;0;0;0;0;0;0;0;; 20091027;414.902296468068760;9919.443392919336500
2098;61280;4;0;5;5;15;15;1;3;1;5;1;4;0;0;0;0;0;0;0;0;;20091110;306.390681243021050;5612.775001665462700
2099;61281;17;0;5;5;15;15;1;3;1;5;1;17;1;1;0;0;0;0;1;1;;20091110;279.022943084061810;4859.536359825126100
2100;61282;460;0;6;5;15;15;1;3;1;5;1;460;1;4;0;0;0;0;1;1;;20091110;287.111018649142920;5129.715880557265300
2101;61283;26;2;5;5;20;20;1;7;1;2;2;24;0;3;0;0;0;0;1;0;;20091110;415.737456673623230;10791.881040197499000
2102;61284;5;0;6;5;20;20;1;7;1;2;2;5;1;0;0;0;0;0;0;0;;20091110;498.080723512380980;14090.098642155061000
2103;61285;2;0;5;5;20;20;1;7;1;2;2;2;0;0;0;0;0;0;0;0;;20091110;423.811910604336220;10942.355107934396000
2104;61286;0;0;5;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091110;473.496468926801810;13779.202679142349000
2105;61287;0;0;5;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091110;454.635666175191720;12619.538795491822000
2106;61288;0;0;5;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091110;451.850960879842890;12477.013197817334000
2107;61289;0;0;5;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091110;405.807574336150310;10074.516106291489000
2108;61290;0;0;6;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091110;382.366392301442260;8235.418574591403700
2109;61291;1;0;5;5;15;15;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091110;291.238998367673050;5323.902067556506200
2110;61292;3;0;5;5;15;15;1;2;1;5;1;3;0;0;0;0;0;0;1;0;;20091110;256.379606533281840;4083.715856636028500
2111;61293;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091110;298.717232800408230;5572.210266610796700
2112;61294;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091110;281.466115020249280;4831.410275845780200
2113;61295;2;0;5;5;15;15;1;7;1;4;1;2;0;0;0;0;0;0;1;0;;20091110;343.474641431949920;7357.602418350577000
2114;61296;1;0;5;5;15;15;1;7;1;4;1;1;0;0;0;0;0;0;0;0;;20091110;347.047828672757420;7484.507934853706500
2115;61297;0;0;5;5;15;15;1;7;1;4;1;0;0;0;0;0;0;0;0;0;;20091110;335.720467365612590;7014.348299512289500
2116;61298;1;0;5;5;15;15;1;7;1;4;1;1;0;0;0;0;0;0;1;0;;20091110;351.027292682365950;7405.192304042978300
2117;61299;0;0;5;5;15;15;1;7;1;4;1;0;0;0;0;0;0;0;0;0;;20091110;339.846471169124870;7201.223666462564300
2118;60778;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;1;0;0;0;;20091102;363.261753760057500;8108.425910298010400
2119;60779;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;342.346499790839520;7290.820277511627000
2120;60780;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;336.516990654789880;7040.414007873382600
2121;60781;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;355.214356980679610;7855.211061657757500
2122;60782;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;357.453445506185290;7949.079325821062400
2123;60783;0;0;4;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;329.062574091348440;6665.332241770595800
2124;60784;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;374.147752098163780;8706.283503994534800
2125;60785;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;358.160591973208680;7990.010438288176400
2126;60786;0;0;4;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;298.088907510754550;5424.125235187419100
2127;60787;0;0;5;3;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;290.634139205260110;4795.059450174366200
2128;60788;0;0;5;3;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;268.466716816374800;3710.037761347603900
2129;60789;1;1;5;4;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;377.187248255904360;8867.699868986530400
2130;60790;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;383.757384591518980;9167.386078498737300
2131;60791;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;364.443012882776430;8297.829199265359400
2132;60792;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;355.615022898392000;7944.948177662796300
2133;60793;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;375.880806418311010;8735.850984542954400
2134;60794;0;0;6;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;385.558985885062730;8870.635959771638200
2135;60795;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;364.579866629973370;8087.629035446470900
2136;60796;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;394.923915298951270;9693.729154499371400
2137;60797;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;380.021067638231500;8993.954626602710100
2138;60798;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;379.926293658300660;8932.904674307656000
2139;60799;0;0;8;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;456.223286924780950;10743.312213221485000
2140;60800;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;418.261841941636870;10152.831062813988000
2141;60801;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;381.405876038275490;9071.206204255255200
2142;60802;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;378.405519526155730;8916.543188987154300
2143;60803;0;0;6;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;390.902353721464460;9287.410888732891200
2144;60804;1;1;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;391.596378395525790;9452.754893868170300
2145;60805;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;378.913452183331290;8898.139771518082900
2146;60806;0;0;7;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;433.664985455824190;10929.703355197005000
2147;60807;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;433.300319819435000;9861.358107016589200
2148;60808;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;403.316515519839190;10132.605501757107000
2149;60809;0;0;7;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;423.462831976053740;11145.029149908880000
2150;60810;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091102;340.634406369201540;7223.637733290115600
2151;60885;0;0;5;5;15;15;1;2;1;5;1;0;0;0;0;0;0;0;0;0;;20091103;356.141673681930680;7847.940235390743500
2152;60886;2;1;5;5;15;15;1;2;1;5;1;1;0;0;0;0;0;0;0;0;;20091103;377.704510758522990;8653.096944719134600
2153;60887;0;0;5;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091103;499.354288731459970;16193.465994723705000
2154;60888;0;0;5;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091103;557.471306379778870;19306.275933040713000
2155;60889;0;0;5;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091103;516.986536072619400;15909.876255161431000
2156;60890;1;1;5;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091103;512.124033149788150;16253.996363717401000
2157;60891;2;2;6;5;20;20;1;7;1;2;2;0;0;0;0;0;0;0;0;0;;20091103;563.211555187790960;19189.105502845079000
2158;60892;4;4;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;552.941894076278000;20168.195437938135000
2159;60893;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;510.800076640328830;15946.385108658174000
2160;60894;2;2;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;522.155125559252610;17057.259215111651000
2161;60895;0;0;5;5;20;20;3;0;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;499.323334791950860;15459.597197664911000
2162;60896;0;0;5;5;20;20;3;0;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;493.406958225238550;15157.078330691698000
2163;60897;3;1;5;5;20;20;3;0;1;1;2;2;0;0;0;0;0;0;0;0;;20091103;475.137956160091110;14448.757474585793000
2164;60898;12;1;5;3;20;20;3;0;1;1;2;11;1;0;3;0;0;0;0;0;;20091103;416.613224142840640;9942.535526709576500
2165;60899;4;3;4;3;20;20;3;0;1;1;2;1;0;0;3;0;0;0;0;0;;20091103;344.666722707131440;7351.718020688528700
2166;60900;0;0;5;5;20;20;3;0;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;524.093517646436570;16277.635506823779000
2167;60901;0;0;3;5;20;20;3;0;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;407.836366907068110;9107.788915103190400
2168;60902;0;0;5;5;20;20;3;0;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;452.621024174950380;12708.181736342765000
2169;60903;2;2;4;5;20;20;3;0;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;462.824732728838060;12698.123568788817000
2170;60904;0;0;5;5;20;20;3;0;1;1;2;0;0;0;0;0;0;0;0;0;;20091103;422.824213273300300;10911.928240540397000
2171;60905;1;0;5;5;20;20;3;0;1;1;2;1;1;1;4;0;0;0;0;0;;20091103;399.200353761438180;9879.060692908642500
2172;60906;8;2;5;5;20;20;3;0;1;1;2;6;1;1;4;0;0;0;0;0;;20091103;415.045933441695870;10697.652433046753000
2173;60907;3;0;5;5;20;20;3;0;1;1;2;3;1;3;0;0;0;0;0;0;;20091103;464.795911346097000;13269.037507076166000
2174;60908;4;0;5;5;20;20;3;0;1;1;2;4;1;2;0;0;0;0;0;0;;20091103;486.456250173704520;14606.154725491720000
2175;60909;15;6;5;5;20;20;3;0;1;1;2;9;1;2;0;0;0;0;0;0;;20091103;470.276195758971820;13758.581335035120000
2176;60910;19;0;3;2;20;20;3;0;1;1;2;19;1;4;0;0;0;0;0;0;;20091103;202.759300564249710;2072.633691535292700
2177;60911;92;1;5;5;15;15;3;0;1;1;1;91;1;16;0;0;1;0;1;0;;20091103;293.993354060992830;5575.768510399609100
2178;60912;49;3;5;5;15;15;3;0;1;1;1;46;1;2;4;0;1;0;1;0;;20091103;314.644700940127790;6087.377996071889400
2179;60913;10;0;5;5;15;15;3;0;1;1;1;10;1;1;4;0;0;0;0;0;;20091103;331.617420282733240;6482.429053455063700
2180;60914;5;0;5;5;15;15;3;0;1;1;1;5;0;0;0;0;0;0;0;0;;20091103;295.553169327664880;5157.251411802974000
2181;60915;6;1;5;5;15;15;3;0;1;1;1;5;0;0;0;0;0;0;0;0;;20091103;277.117106249224950;4618.475435713066000
2182;60916;10;0;5;5;15;15;3;0;1;1;1;10;0;0;0;0;0;1;0;0;;20091103;280.035460766451710;4676.315326842661300
2183;60917;0;0;4;5;15;15;3;0;1;1;1;0;0;0;0;0;0;0;0;0;;20091103;195.438798350526210;2377.875415632908700
2184;61015;1;0;5;4;20;20;3;0;2;1;2;1;0;0;0;0;0;0;0;0;;20091105;439.970730156795300;11976.361379799897000
2185;61016;1;0;5;4;20;20;3;0;2;1;2;1;0;0;0;0;0;0;0;0;;20091105;416.977786790511860;10658.905892149609000
2186;61017;1;0;5;4;20;20;3;0;2;1;2;1;0;0;0;0;0;0;0;0;;20091105;447.666233608390140;11430.799898493442000
2187;61018;0;0;5;4;20;20;3;0;2;1;2;0;0;0;0;0;0;0;0;0;;20091105;429.276603631848730;11287.444510052037000
2188;61019;2;1;5;4;20;20;3;0;2;1;2;1;0;0;0;0;0;0;0;0;;20091105;424.728648648391750;10991.071402125757000
2189;61020;0;0;5;4;20;20;3;0;2;1;2;0;0;0;0;0;0;0;0;0;;20091105;414.825073984694090;10629.089213395910000
2190;61021;0;0;5;4;20;20;3;0;2;1;2;0;0;0;0;0;0;0;0;0;;20091105;363.119799908976460;8200.877658709641800
2191;61022;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;462.952035641047080;13370.853777800934000
2192;61023;1;1;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;461.285315864018630;13294.538847642230000
2193;61024;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;467.642764895864270;13637.458122395488000
2194;61025;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;472.838053894427560;13877.256066420090000
2195;61026;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;480.056573233358110;14400.090008689062000
2196;61027;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;468.284548817032090;13657.624387631973000
2197;61028;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;475.616272916604770;14135.720616593217000
2198;61029;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;403.778386834513980;9818.672219107096700
2199;61030;1;0;5;5;20;20;1;7;1;1;2;1;0;0;0;0;0;0;0;0;;20091106;460.942495908632620;13136.148734209481000
2200;61031;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;466.881118237117790;13601.237951845113000
2201;61032;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;452.701290133962170;12800.987161075635000
2202;61033;0;0;7;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;449.882902264379030;11614.197947035791000
2203;61034;0;0;5;2;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;361.177985571867170;6509.615802457808100
2204;61035;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;482.804771815761170;12630.513939072951000
2205;61036;1;1;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;468.159468963548870;13658.427238277623000
2206;61037;0;0;6;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;485.059168121137250;14632.247366380481000
2207;61038;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;396.550523857338990;9805.033600336999400
2208;61039;1;0;5;5;20;20;1;7;1;1;2;1;0;0;0;0;0;0;0;0;;20091106;453.545944800873880;12807.245774850060000
2209;61040;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;447.566420687675530;12479.378881533406000
2210;61041;1;1;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;465.033107931936230;12817.910525744257000
2211;61042;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;467.651716050590780;13224.110873889953000
2212;61043;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;452.998237316235650;12580.040604259286000
2213;61044;0;0;2;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;301.283235160406780;3703.390780507982500
2214;61045;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;394.314727343193790;9635.916651443059900
2215;61046;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;448.136658592124770;12289.313729484926000
2216;61047;0;0;3;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;410.561045146644120;9329.245880931368400
2217;61048;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;374.838020696031090;8459.654272766383700
2218;61049;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;412.452286140890810;10477.585066370753000
2219;61050;0;0;5;5;20;20;1;7;1;1;2;0;0;0;0;0;0;0;0;0;;20091106;407.283827580201600;10230.743667772640000
2220;61083;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;294.410428327226210;5177.106188915277900
2221;61084;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;293.642986410925290;5291.289410631084100
2222;61085;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;306.738293336127190;5698.308192172013200
2223;61086;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;310.212280079815510;5781.701876285829700
2224;61087;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;324.477685594109060;6470.533024536896800
2225;61088;1;0;5;4;15;15;1;3;1;5;1;1;0;0;0;0;0;0;0;0;;20091107;318.781204313462810;5987.748646759613600
2226;61089;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;297.984784292260370;5296.091728175782900
2227;61090;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;296.226236829740230;5388.616492457478700
2228;61091;0;0;5;3;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;307.413985548558340;5806.729290857144400
2229;61092;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;318.969452075957690;6229.453319452366500
2230;61093;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;313.505034402054040;6042.141620629900900
2231;61094;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;286.255610928598230;5073.097944912298800
2232;61095;1;1;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;1;0;0;;20091107;293.293882378300740;5315.492875914925200
2233;61096;0;0;4;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;277.286498684675050;4728.212551949129200
2234;61097;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;291.813783717477580;5264.421052056732200
2235;61098;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;296.035136576912810;5425.406650752884200
2236;61099;1;1;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;302.698175623209860;5695.014767687440300
2237;61100;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;302.816512851488430;5716.405487890728200
2238;61101;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;309.188041186350520;5926.190010562086200
2239;61102;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;306.869487350238610;5839.418791902557100
2240;61103;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;310.082610695641560;5948.330590364331300
2241;61104;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;303.416479552038200;5678.122449206779500
2242;61105;2;2;7;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;360.808672497538110;7711.076577419403300
2243;61106;1;1;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;335.866475453079260;6976.005401918823700
2244;61107;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;317.416547651186650;6185.260628311344600
2245;61108;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;318.439808162662760;6167.142466248388700
2246;61109;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;311.726399494040720;6045.757797815416800
2247;61110;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;326.178589778562180;6533.828020064177500
2248;61111;2;2;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;318.535488759282710;6259.354534543924300
2249;61112;1;1;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;301.560393713932510;5613.561832887109600
2250;61113;1;1;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;320.684503068502350;6258.401269178275500
2251;61114;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;277.607888319424030;4665.979887032515800
2252;61115;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;325.682832915603680;6327.506643071166800
2253;61116;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;330.505860676010230;6732.603239311075400
2254;61117;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;332.069623382262930;6832.142113751016000
2255;61118;0;0;5;4;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091107;324.467043356188470;6526.352069473234200
2256;61188;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091109;288.679503512263300;5073.630365354243600
2257;61189;1;0;5;5;15;15;1;3;1;5;1;1;1;0;0;0;0;0;0;1;;20091109;284.772829916496960;4989.198375302579700
2258;61190;2;0;5;5;15;15;1;3;1;5;1;2;0;0;5;4;0;0;0;0;;20091109;286.776835649638200;4992.015673637574800
2259;61191;2;1;5;5;15;15;1;3;1;5;1;1;0;0;0;0;0;0;0;0;;20091109;294.654065188421270;5128.231435951429400
2260;61192;0;0;5;5;15;15;1;3;1;5;1;0;0;0;0;0;0;0;0;0;;20091109;287.630963050475430;4827.563767855639500
2261;61193;6;4;5;5;15;15;1;3;1;5;1;2;0;0;0;0;1;0;0;0;;20091109;286.640755893626480;4782.521534705513700
2262;61194;29;29;4;4;15;15;1;3;1;5;1;0;0;0;4;0;1;0;0;0;;20091109;247.242266598689180;3683.026405046599400
2263;61195;47;35;5;5;15;15;1;3;1;5;1;12;0;0;4;0;1;1;0;0;;20091109;271.145393102677190;4589.551129221168600
2264;61196;14;5;5;5;15;15;1;3;1;5;1;9;0;0;3;3;0;1;1;0;;20091109;288.020725825136760;5128.046078932542500
2265;61197;3;1;5;5;15;15;1;3;1;5;1;2;0;0;0;0;0;0;0;0;;20091109;290.816771022104380;5249.188210616177500
2266;61198;3;0;5;5;15;15;1;3;1;5;1;3;0;0;0;0;0;0;0;0;;20091109;292.269185431339790;5311.226020523534300
2267;61199;1;0;5;5;15;15;1;3;1;5;1;1;0;0;0;0;0;0;0;0;;20091109;290.606774425563910;5193.960354726607000
2268;61200;1;0;5;5;15;15;1;3;1;5;1;1;0;0;0;0;0;0;0;0;;20091109;300.702209136084890;5506.394575427505500
2269;61201;1;0;5;5;15;15;1;3;1;5;1;1;0;0;0;0;0;0;0;0;;20091109;293.105112879539720;5296.755569443234000
2270;61202;3;0;5;5;15;15;1;3;1;5;1;3;0;0;0;0;0;0;0;0;;20091109;304.553998296394520;5728.931981680558200
2271;61203;5;1;7;5;15;15;1;3;1;5;1;4;1;4;0;0;0;0;1;0;;20091109;368.703468366608830;8099.894057549005100
2272;61204;7;0;5;5;15;15;1;3;1;5;1;7;0;0;0;0;0;0;1;0;;20091109;323.384339066178310;6562.283556990903000
2273;61205;7;0;5;5;15;15;1;3;1;5;1;7;0;0;4;4;0;1;0;0;;20091109;302.773997080798720;5723.385606535798600
2274;61206;2;0;5;5;15;15;1;3;1;5;1;2;0;0;0;0;0;0;0;0;;20091109;327.995432384685610;6653.540821350565200
2275;61207;4;1;5;5;15;15;1;3;1;5;1;3;0;0;0;0;0;0;0;0;;20091109;306.948026981226750;5877.503248584173900
2276;61208;4;0;5;5;15;15;1;3;1;5;1;4;1;1;0;0;0;0;0;0;;20091109;307.878204195385020;5712.227527879994300
2277;61209;32;0;5;5;15;15;1;3;1;5;1;32;0;0;4;4;0;0;1;0;;20091109;293.954947379672320;5240.836922925725000
2278;61210;110;5;5;5;15;15;1;3;1;5;1;105;1;8;0;0;0;0;0;0;;20091109;286.804994191818140;5076.925510990878100
2279;61211;19;0;5;5;15;15;1;3;1;5;1;19;1;3;0;0;0;1;0;0;;20091109;301.746022621558500;5582.840185521432400
2280;61212;150;16;6;5;15;15;1;3;1;5;1;134;1;5;0;0;0;0;1;0;;20091109;286.094422145717660;4895.609915877969800
2281;61213;241;0;5;5;15;15;1;3;1;5;1;241;0;10;0;0;1;0;1;1;;20091109;285.886004611775950;4786.968515233574200
2282;61214;283;27;5;5;15;15;1;3;1;5;1;256;0;4;0;4;0;0;0;0;;20091109;298.501405374541320;5453.437686588979000
